,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
590,0,R1Fmabes,New Year Cypher 2022,3Dqzp1wKSrw3r0uGq3Kw9f,0.681,0.671,5,-6.505,0,0.148,0.00345,0.0,0.128,0.229,176.029,256705,4
591,75,Latto,Big Energy,4pi1G1x8tl9VfdD9bL3maT,0.937,0.793,11,-4.431,0,0.115,0.0453,0.0,0.341,0.794,106.022,172540,4
592,0,Blu Music,New year 2022 beat,3VtDWQeEAnahPezPy9Kh5d,0.766,0.432,6,-13.522,0,0.106,0.264,0.852,0.096,0.392,129.947,177397,1
593,74,Kendrick Lamar,Purple Hearts,1REVvAphiSTJyKQ1fDpHa4,0.567,0.824,3,-6.973,0,0.296,0.167,2.65e-06,0.149,0.737,138.202,329295,4
594,1,Uttam Kumar Mondal,Happy New Year 2022,6QY5oOHduTJ0f4dSrMYYNO,0.672,0.97,11,-2.214,0,0.129,0.0432,0.0,0.282,0.783,151.016,317127,4
595,77,EMELINE,cinderella's dead,5MWXOo8DJwgODtPGaietNz,0.596,0.607,6,-6.179,0,0.168,0.33,0.0,0.103,0.531,119.882,120666,4
596,0,JMY,In the Year 2022,6iS4xloHDF6ek6JCIv8JT0,0.489,0.889,2,-7.016,0,0.0343,0.000302,0.868,0.664,0.328,119.978,132000,4
597,72,Steve Lacy,Give You the World,0J119Oas2ox6JTTHUGZxHN,0.574,0.369,0,-9.251,0,0.0262,0.83,0.234,0.0976,0.41,73.013,273787,4
598,0,Nemar Bhati,Happy New Year 2022,3VjFMQklkiDeuAsO9xZBU7,0.726,0.334,8,-10.562,1,0.0432,0.672,0.0,0.0773,0.15,124.068,60292,4
599,75,Ethan Bortnick,engravings,4u5CfuAGAHNYDIHSSW7BiY,0.647,0.657,5,-8.101,0,0.05,0.222,0.00231,0.143,0.39,139.038,180187,4
600,0,HipHopCredit,2022 Year of Investors,3Eleyo3GvnnKQ8n754lcKY,0.668,0.681,11,-7.956,0,0.332,0.187,0.0,0.376,0.592,139.983,199808,4
601,75,charlieonnafriday,Enough,4vuVzf7BIZhDAFm3TB0Tzy,0.745,0.543,7,-8.137,1,0.0396,0.22,0.0,0.174,0.242,139.964,185267,4
602,0,Pintu Meena Pagal,Happy New year 2022,1pAOTKQFUQIjBR60feKtjA,0.622,0.968,6,-3.825,0,0.0867,0.0944,2.04e-05,0.217,0.447,127.886,665078,4
603,71,Young Dolph,Hall of Fame,0ehikRZdaCWkqg5gd8ilMJ,0.86,0.69,1,-5.807,1,0.185,0.096,0.0,0.162,0.331,137.01,238333,4
604,0,Deejay Sandy,2022 New Year Countdown,1upK67kXLAIhZkoDyjDlz1,0.767,0.721,0,-6.796,1,0.128,0.00354,0.411,0.112,0.155,128.001,196911,4
605,72,Russ,HANDSOMER (Remix) (Feat. Ktlyn),0vp1sk3FzuDBeLMLcRhQdL,0.891,0.62,8,-6.822,1,0.157,0.176,1.59e-06,0.103,0.535,82.035,143415,4
606,0,Alessandro Pintucci,2022 Happy New Year,2kscVFXigP695dCNBOtaOw,0.367,0.0811,8,-24.093,1,0.0513,0.435,0.902,0.0983,0.302,79.59,94581,3
607,75,Lil Nas X,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),3GbQcjKWT7eVpUfzqwUjxv,0.872,0.422,1,-7.415,0,0.363,0.0254,0.0,0.109,0.778,149.956,180666,4
608,0,Raju Bassi,Happy New Year 2022,3IerlCd1GzTJeP33x6IvsL,0.7,0.994,1,-3.862,1,0.0798,0.31,1.38e-06,0.32,0.424,130.053,678845,4
609,82,Natti Natasha,Mayor Que Usted,7d7aPD2oxuzjhOZnu4Dj23,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,233520,4
610,8,Parmish Verma,New Year Mashup 2022,47cPZl4HLdo4mwH9kSb8m5,0.466,0.796,8,-6.13,0,0.0993,0.0217,0.0,0.325,0.577,130.018,232846,4
611,70,Hailey Whitters,Everything She Ain’t,3zAOcNGOFq5Q1OsN0tcxA0,0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904,151973,4
612,0,Hero Alom,Happy New Year 2022,1WzYhESGQOrYBKrAj6GVmT,0.832,0.817,5,-11.898,0,0.199,0.184,0.0,0.062,0.744,141.98,224094,4
613,71,YoungBoy Never Broke Again,Home Ain't Home (feat. Rod Wave),0oPpchtgx4hZ2J246g5mqn,0.773,0.602,0,-6.777,1,0.173,0.424,0.0,0.125,0.553,82.055,141166,4
614,0,Hardik Vedanta,Islamic New Year 2022,63kjRQMoAaZeXqXdWBfEcs,0.158,0.0567,9,-24.076,0,0.0471,0.852,0.961,0.248,0.0366,108.669,278551,3
615,72,Steve Lacy,Buttons,4CzLJ2wsrk1QdhXXuT16gx,0.779,0.372,9,-6.252,1,0.0284,0.195,0.000324,0.702,0.327,129.968,184973,4
616,0,Bapi,New Year Masti 2022,40t4mSM4jSM2kINGypyjvn,0.803,0.892,6,-10.94,0,0.0772,0.0507,0.503,0.102,0.904,119.973,192057,4
617,70,Jimmie Allen,down home,6iai8D40xiwuktWrxcInt1,0.584,0.821,9,-3.628,1,0.0305,0.01,0.0,0.196,0.571,146.0,201733,4
618,0,Chinese Yang Qin Relaxation Man,Chinese New Year 2022,2ttitnVnTlfh3xYDuFUK8Z,0.616,0.349,0,-11.729,1,0.0269,0.803,0.786,0.115,0.198,110.993,192014,4
619,84,Alesso,Words (feat. Zara Larsson),1bgKMxPQU7JIZEhNsM1vFs,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677,4
620,1,Egghead.,Rookie Year - Remastered 2022,0qGEBxN2Lymfwtxw2nUwGK,0.306,0.95,2,-5.897,1,0.0382,0.00068,0.0998,0.244,0.747,88.491,89733,4
621,71,Flo Milli,Conceited,02nTpchENdZ4Nm8AfTmrFv,0.978,0.683,8,-5.743,1,0.0981,0.0634,5.88e-05,0.523,0.419,118.041,146441,4
622,0,Tiny Frank,2022 a New Year,648OP442D4VLDyrvaXYuNp,0.713,0.712,4,-14.129,0,0.054,0.679,0.884,0.909,0.861,133.044,218360,4
623,74,Post Malone,Wrapped Around Your Finger,6Kfoo60npYPdvNxMPMiDpX,0.744,0.628,2,-5.435,1,0.0287,0.0493,0.0,0.317,0.539,119.966,193565,4
624,0,Ckv,Happy New Year 2022,13xOeEkOV2m7RB4WRnwD9X,0.7,0.314,5,-15.73,1,0.314,0.553,1.33e-05,0.0995,0.821,179.906,118129,4
625,76,Lauren Spencer Smith,Narcissist,23oYG6HAbahMQEtjk0M7GK,0.58,0.485,3,-5.438,1,0.0312,0.696,0.0,0.0959,0.158,113.797,172878,4
626,0,SHKODIN,Happy New Year 2022,3gPhlfzWkPAEALgG9mjSiN,0.874,0.765,10,-6.514,0,0.28,0.566,0.0,0.0651,0.65,95.955,153000,4
627,72,Steve Lacy,Sunshine (feat. Fousheé),2FPmvXIMpjgzJQbUeJo8Iv,0.695,0.69,1,-5.805,0,0.0233,0.0328,0.697,0.113,0.741,92.977,293427,4
628,0,David Blangstrup,New Year's Day 2022,6P6rbUuohixVnsIOmJoFhb,0.59,0.752,0,-7.922,1,0.0372,0.166,3.2e-05,0.178,0.482,109.94,161455,4
629,78,Calvin Harris,Obsessed (with Charlie Puth & Shenseea),0b5CzUhyShYuDdtW5J4wm2,0.733,0.74,1,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,226497,4
630,0,Mr Gurudatta,Happy New Year 2022,3bJzNkmMVfeAR6d8fYZscM,0.645,0.862,10,-4.048,0,0.0405,0.313,1.57e-05,0.0953,0.87,80.971,310391,4
631,72,YG,Toxic,557DLyFeg06jCV2cpT005C,0.688,0.478,10,-7.04,0,0.202,0.384,0.0,0.0975,0.444,99.998,213289,4
632,1,OverLine,iDance 2022 (10 Years),4H6Pmpm3ixCFRNifTDCMrl,0.542,0.954,9,-2.261,0,0.036,0.0218,0.401,0.626,0.27,129.963,203116,4
633,83,Tiësto,Hot In It,3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817,4
634,0,Milky Music,Happy New Year 2022,0BHTFitWhNp1vABJOrMRHM,0.686,0.817,0,-6.208,1,0.0557,0.337,0.0,0.0795,0.805,114.936,205043,4
635,75,The Gregory Brothers,"Chrissy, Wake Up",6w2pWpwDY4igt0UAtowyAV,0.839,0.765,2,-5.603,1,0.0851,0.16,0.0,0.1,0.656,119.917,65455,4
636,0,Jack Bossa,New Year 2021/2022,7MmmLeBY8t6TEJALBHGiaX,0.571,0.408,2,-9.633,1,0.0365,0.727,0.00222,0.237,0.643,136.283,232864,4
637,77,Dylan Conrique,Birthday Cake,7dDrR6vMK1JAwZZ5MIWgme,0.436,0.255,3,-8.623,1,0.0364,0.955,3.28e-05,0.106,0.15,113.265,205280,4
638,70,Thomas Rhett,Half Of Me,11kskoMyNDumaR30CI6rRv,0.575,0.842,7,-5.058,1,0.0348,0.00683,0.0,0.279,0.665,111.995,183027,4
639,0,Shyam Kr Nag,Happy New Year 2022,1aYprhB3o0SsMcH4HzXqvW,0.575,0.898,7,-4.746,1,0.122,0.186,0.0,0.155,0.916,107.075,284454,3
640,74,JVKE,this is what heartbreak feels like,33aLws184a7SVqraKuDqI3,0.707,0.478,1,-4.602,1,0.0671,0.581,0.0,0.112,0.571,109.986,157636,4
641,0,Gym Workout Downtown,2022 New Year Music,3mrTlnY73J5tUl5QvBjvxX,0.546,0.522,5,-13.405,0,0.0326,0.000102,0.903,0.365,0.675,142.019,166500,4
642,84,Alejo,Pantysito,4srcMdbm2qzVG98tJajHxp,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,240413,4
643,0,Blu Music,New year 2022 beats,5ecFuz0JicEE8uZgb8LZXp,0.616,0.254,7,-12.248,1,0.765,0.0631,0.00233,0.114,0.581,173.076,156061,5
644,70,PGF Nuk,Waddup (feat. Polo G),5teSgJfTCFK0ngDASJb99U,0.706,0.637,1,-7.261,1,0.35,0.187,0.0,0.199,0.289,76.062,181540,4
645,0,Cameo Bobo,2022 Is My Year,1ES3J2FMTC0l16BKqcyYMb,0.788,0.755,0,-10.664,1,0.0931,0.00617,0.053,0.296,0.966,150.01,153652,4
646,82,j-hope,MORE,4XKXphKH76W4zNpkgFS5o2,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,180022,4
647,0,Freddy Fri,2022 New Year Motivation,5kDOpWgJbETHwAe0V4cEAm,0.449,0.633,5,-5.045,0,0.394,0.58,0.0,0.112,0.17,86.997,302310,1
648,72,DaBaby,WAITRESS,6I5DkMtgMjN6k270nRwNEl,0.83,0.727,1,-5.338,1,0.0894,0.00473,0.0,0.251,0.247,145.901,132018,4
649,0,Dinesh Lalpura,happy new year 2022,0uTuKFAYFJNBZHw4Xfeesq,0.692,0.999,9,-4.581,0,0.086,0.0675,3.56e-05,0.286,0.666,135.056,606799,4
650,70,Eem Triplin,AWKWARD FREESTYLE,2ISyz9DRGEMrJN77ge3hi2,0.646,0.465,5,-10.486,0,0.436,0.152,0.0,0.194,0.198,157.919,127765,4
651,0,Vishal Rocky,Happy New Year 2022,1KgrAZwlNOAvVlbvAdfpmJ,0.684,0.996,10,0.03,0,0.0819,0.26,0.0,0.763,0.772,130.049,208614,4
652,80,Stray Kids,MANIAC,63irPUP3xB74fHdw1Aw9zR,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,182758,5
653,0,Paul R. Cuddle,HAPPY NEW YEAR SONG 2022,5dt5N8io9CXsIXHsgfdBE9,0.721,0.496,4,-8.743,0,0.036,0.479,0.936,0.0705,0.549,120.014,280000,4
654,70,Lil Durk,Broadway Girls (feat. Morgan Wallen),7qTaDOcld0VmBWXnkbUj45,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4
655,0,Trxll Da KiD,2022(New Year New Me),2FQSKN5CL2Lbr4Ug1Ek6tD,0.548,0.655,1,-8.099,1,0.419,0.234,0.0,0.125,0.55,70.569,191463,4
656,74,Machine Gun Kelly,make up sex (feat. blackbear),50eJOxJiGmJ7PBZaTKpje1,0.665,0.678,5,-4.122,0,0.0315,0.00156,0.0,0.474,0.682,131.986,122570,4
657,0,Mausam Raj Gupta,Happy New Year 2022 Song,1lTRbPKUMoeD0tHGdwQCaF,0.691,0.935,10,-2.545,1,0.349,0.389,0.0,0.496,0.652,130.035,269607,4
658,74,lil Shordie Scott,Rocking A Cardigan in Atlanta,0N0h5lXc4HOiLgGb9EZi8m,0.803,0.64,1,-4.721,1,0.151,0.583,0.000331,0.437,0.816,140.073,96826,4
659,0,LXVE,2022 new year new me,6Q6w3BogwYxmuihd6Bn90Y,0.65,0.81,8,-6.734,1,0.0632,0.276,1.4e-06,0.156,0.913,119.984,157198,4
660,72,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",3zakx7RAwdkUQlOoQ7SJRt,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,214693,4
661,0,New Years Party Buddha Dj Café,2022 New Year Music Mix,3Yhg7lDsj9wKQIpizVSGa7,0.801,0.458,10,-13.849,0,0.0788,0.243,0.922,0.0906,0.783,100.0,176000,4
662,76,Drake,Falling Back,1vbn9fEyw1IYhqgZJdu9ZB,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,266179,4
663,1,Splinter,After Five Years - 2022 Remaster,6O0xaPL0VwkX7nDvl32SdC,0.617,0.477,2,-8.433,1,0.0314,0.466,0.641,0.117,0.571,124.29,189133,4
664,75,Los Farmerz,Hublot,5qKsIal7JJZ2bqXHPKdyVb,0.824,0.672,2,-7.679,1,0.126,0.133,1.97e-06,0.114,0.797,120.538,225250,1
665,0,Ankit Yadav Azamgarh,Happy New Year 2022 - Bhojpuri,2lhjXoV4GWPIP0JrjbxDrB,0.564,0.982,10,-2.849,0,0.124,0.538,6.54e-06,0.437,0.84,139.952,198075,4
666,85,Måneskin,SUPERMODEL,63WuQOXohQIxOxIFA2K7bR,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,148064,4
667,0,OverLine,iDance 2022 (10 Years) - Extended,6x8uGk6rrz4ELEyos1Y6by,0.322,0.932,9,-2.502,0,0.049,0.00448,0.656,0.122,0.315,130.079,261265,4
668,76,Gorillaz,Cracker Island (feat. Thundercat),2W3ZpQg9i6lE6kmHbcdu9N,0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,213750,4
669,0,Rays Aero,"2022 New Year, Re-launch",1rMinnZCaO1e4elEl9V6Ua,0.844,0.781,0,-7.886,1,0.9,0.463,0.0419,0.0919,0.445,130.111,64177,4
670,72,AJR,I Won't,1y8ooe9Zr1PMIxrOwNeeOi,0.423,0.721,0,-8.07,1,0.165,0.00792,0.0,0.38,0.382,161.926,168553,4
671,0,Rays Aero,"2022 New Year, Pt. III",2tmOvHkizQ3ASAL6lKw149,0.637,0.59,0,-7.256,1,0.0563,0.497,0.423,0.174,0.269,130.25,93313,4
672,70,Riovaz,you're a parasite,2uMv1AvQhvXk4F3DAeABGg,0.659,0.575,8,-10.342,1,0.0723,0.0114,0.0214,0.0845,0.342,94.559,152451,4
673,7,Sunny Hassan,New Year Party Mashup 2022,6KXTlYnzTofaeRhI6YEMzp,0.752,0.902,5,-3.885,0,0.0492,0.311,0.000841,0.365,0.831,105.009,234266,4
674,83,LE SSERAFIM,FEARLESS,296nXCOv97WJNRWzIBQnoj,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,168437,4
675,0,Crook,"2022 New Year, Same Us",6r95i99qFSOQId4rsnUg1H,0.541,0.338,2,-15.645,0,0.139,0.692,0.000477,0.201,0.493,136.833,102853,3
676,75,4*TOWN (From Disney and Pixar’s Turning Red),Nobody Like U,4bV5sf2B4hWBBd5HQ8S7KB,0.905,0.631,9,-10.06,0,0.177,0.129,0.0,0.101,0.751,105.026,160947,4
677,0,BigDawgLuce,First Day Out Year 2022,78cig3zwD5hDxcJKcF6a9G,0.79,0.49,1,-12.895,1,0.403,0.168,0.0,0.126,0.464,130.077,129335,3
678,80,SEVENTEEN,HOT,6I2tqFhk8tq69iursYxuxd,0.765,0.777,5,-4.376,0,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,197587,4
679,0,Santosh Chadi,Happy New Year Song 2022,4PGzxyOFPg2pwJFJrWpGpq,0.787,0.947,5,-2.679,0,0.194,0.322,0.0,0.343,0.792,100.262,378661,4
680,74,Yahritza Y Su Esencia,Soy El Unico,4pKhxDtzoLPVy4GzW1ibAz,0.708,0.449,4,-4.369,0,0.0286,0.451,0.0,0.111,0.63,84.396,214000,1
681,0,Dan Barker,1 Year - 2022 Remastered Version,1iK1tDGMWFk8i8bhGMlKaW,0.686,0.516,0,-7.834,1,0.318,0.00862,4.03e-05,0.138,0.569,199.924,181133,4
682,73,Eslabon Armado,SI SUPIERAS,7KDYKPhxFFRDBSbgcfLxUT,0.642,0.768,0,-3.674,1,0.0248,0.208,0.0,0.225,0.546,97.485,227815,3
683,0,Ckv,Happy New Year 2022 - Instrumental,4QqTRs6DNWttil2dBRtvd5,0.675,0.448,9,-17.21,1,0.118,0.00138,0.877,0.0957,0.566,179.986,117400,4
684,74,Luclover,L$d,6f7jHMkHBJ9HVat7wjfkOr,0.863,0.348,3,-17.432,0,0.515,0.144,0.0,0.11,0.899,130.117,103440,4
685,0,Philip Rossen,My Robot Friend (Year 2022),6RYvYpuG78mZ9ZbruGC69Q,0.742,0.587,0,-6.67,1,0.32,0.155,0.0,0.607,0.481,89.981,154671,4
686,75,Machine Gun Kelly,maybe (feat. Bring Me The Horizon),25wdC7CJmCJPgnKw9rYquJ,0.601,0.92,5,-4.802,0,0.0505,0.000735,0.0,0.0998,0.537,88.014,170134,4
687,0,Sundhed Dj,For the New Year 2022,7hIDRm6MT8KeFs6SWD4Liu,0.743,0.415,6,-11.839,1,0.3,0.0818,0.92,0.254,0.891,142.0,171500,4
688,69,Ian Munsick,Long Live Cowgirls (with Cody Johnson),16LGRLfaVIC5rT2ZvLk0gd,0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,184747,3
689,0,Anıl ünal,NEW YEAR-Anıl Ünal 2022,2H7p2ywhY1p4esonvQ1yFY,0.733,0.885,1,-7.329,0,0.0548,0.0167,0.0196,0.126,0.711,132.034,183458,4
690,83,Christian Nodal,Ya No Somos Ni Seremos,0UXlu64mDLvfzR8IXMz06J,0.588,0.452,7,-4.75,1,0.0268,0.437,0.0,0.344,0.734,139.953,185723,4
691,0,Rays Aero,"2022 New Year, Pt. II",0MfvLaXmlCdPHljRohkV4V,0.708,0.476,0,-7.824,1,0.195,0.362,0.69,0.342,0.605,130.147,89493,4
692,69,Karl Dolzer,Hurts Like Hell,1bjxHqphcn8kA18PekNNsi,0.523,0.662,1,-8.581,1,0.14,0.0243,1.06e-06,0.293,0.592,129.082,200321,4
693,0,Holocron Music,Happy New Year 2022 (Fireworks),3DtnExfxTbQp0J6hJx0DzV,0.599,0.811,11,-4.329,1,0.0624,0.41,3.36e-06,0.217,0.88,96.39,253492,4
694,0,Kushiram mandawra,New year 2022 sonu badolas,1JYPdId8v9Nm8h9LRnTUvM,0.697,0.939,8,-2.471,1,0.0772,0.243,5.2e-05,0.325,0.781,90.251,610064,4
695,70,Zach Bryan,Quittin' Time,50Emgupm363qIrYBe20FR3,0.557,0.725,0,-5.79,0,0.0388,0.215,9.21e-06,0.217,0.54,143.34,220885,4
696,0,Ragini Shrivastav,New Year Party 2022 - Bhojpuri,4Rf4XaJpdWRhajzzU9dmhB,0.714,0.957,5,-5.161,0,0.304,0.0794,0.000617,0.306,0.45,124.922,229111,4
697,79,BoyWithUke,Toxic,3M214U0mwSm041GsQR3nrO,0.609,0.619,11,-5.677,1,0.311,0.749,0.0,0.264,0.689,179.71,168067,4
698,2,Club Killers,New Years Eve 2022 Countdown,6RVoGOMEywzerRieiw5t9m,0.464,0.861,0,-8.493,1,0.681,0.00674,0.0,0.703,0.218,64.12,87656,4
699,74,Post Malone,Wasting Angels (with The Kid LAROI),2OcSE0EXzgUuqkM1NIJPHJ,0.583,0.43,9,-7.748,1,0.0353,0.801,0.0,0.0867,0.367,84.967,243158,4
700,0,Shivam Kumar Dutta,Happy New Year Song 2022,5fRczBglx7gY4SJgz50ytt,0.702,0.817,9,-15.637,1,0.0473,0.184,0.748,0.204,0.716,129.949,60005,4
701,73,NLE Choppa,Capo,1vux5TJpXtc7tbjA1YODpp,0.614,0.953,2,-4.162,1,0.0688,0.119,0.0,0.331,0.593,154.969,192200,4
702,0,HOT RIDE,"2022 (New Year, New Me).",6OZHi41kYoBrr84JXBRNNz,0.807,0.897,10,-9.523,0,0.0991,0.042,0.0,0.0736,0.965,130.003,208852,4
703,79,Grupo Marca Registrada,Solo Me Dejaste,0OLLsFyVPrjI3iL03lDFXk,0.609,0.515,7,-9.843,0,0.0486,0.539,0.0839,0.0722,0.853,152.787,186709,3
704,0,Rays Aero,2022 New Year (Radio Edit),21jmiNJScus1LcgRDMot3W,0.633,0.635,0,-7.283,1,0.0557,0.519,0.354,0.0692,0.339,130.204,93259,4
705,69,Zach Bryan,Something in the Orange - Z&E's Version,7lNmcW2wW6ciV9Rhh8YOMe,0.594,0.382,7,-5.432,1,0.0292,0.416,0.0,0.117,0.223,110.237,254258,4
706,0,Adam Mayo,2022: The Year of Realignment,4IPtErgx0lUyKw9ex5CXJm,0.475,0.542,1,-8.314,1,0.353,0.444,3.56e-06,0.624,0.373,89.041,1348835,4
707,73,quinnie,touch tank,7DrzZN5jaDyE0a0tVuVWnj,0.659,0.502,4,-6.538,1,0.0375,0.363,5.14e-06,0.432,0.512,101.913,179133,4
708,0,MYP22,Year2022,7kg7SmWjlESF8Yn1Vj3vLu,0.637,0.481,0,-11.094,0,0.0734,0.0728,0.0,0.0903,0.249,100.082,129875,4
709,74,Gl8cier,1 Pure Minute,6TlpBKJOHZMT7r8TBNDmdy,0.196,0.621,10,-27.949,0,0.057,0.901,0.309,0.112,0.0384,141.915,62308,4
710,0,Meenu Muradya,Happy New Year 2022 Mubarak Jaanu,2WDoQvIzHcUV0Tw8a0baGn,0.703,0.953,1,-2.563,0,0.103,0.241,0.0,0.443,0.707,140.093,660059,4
711,75,BoyWithUke,IDGAF (with blackbear),6Jrdb6CFOJEGaHjaa6c4WR,0.783,0.75,5,-5.762,1,0.078,0.426,0.0,0.241,0.88,97.953,140665,4
712,0,Ruby Bharti,Happy New Year O My Deer - New Year Song 2022,6VjyZnEYApasSOJQbofqva,0.714,0.741,9,-3.084,1,0.187,0.00538,1.57e-06,0.271,0.572,124.993,215847,4
713,70,Monaleo,We Not Humping - Remix,4ue41gFbAjoU0P1EberJWm,0.971,0.851,11,-5.586,0,0.269,0.0344,0.0,0.092,0.81,120.008,143325,4
714,0,SOLAR ANUS,Nightfall New Year - 2022 Remastered Version,0jN1Tv6z04zafIDUUSobVJ,0.348,0.714,2,-5.394,0,0.154,0.0119,0.803,0.157,0.0349,154.714,186828,1
715,81,Imagine Dragons,Sharks,0TyUOnU4H4GLqOcrH0auc8,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,190883,4
716,0,Fisk,Party Mix (In the Year 2022),25TMeThxihPdNBq8sDPwwM,0.742,0.775,9,-9.374,1,0.0864,0.128,0.000505,0.95,0.594,152.033,187693,4
717,75,Drake,Texts Go Green,4FIgHqXd4KkOwxrGeLDYM2,0.765,0.627,0,-4.607,1,0.0622,0.000916,0.195,0.0847,0.536,118.997,308820,4
718,0,Randal Reid,2022 a Year of Devine Favor,301PQgvvk0iEJSWo0wgHeG,0.888,0.501,1,-9.722,1,0.152,0.0485,0.957,0.0712,0.702,89.016,258413,4
719,65,Nicki Minaj,Super Freaky Girl - Roman Remix,29NV5l8hdRLDcpUbj5Tzs7,0.946,0.885,2,-2.567,1,0.226,0.0616,5.04e-05,0.336,0.907,133.002,235940,4
720,0,Rea Moon ASMR,"Bright New Year 2022, Pt. G",7KPyBhuICnEBUDBo2Wqj6y,0.614,0.798,6,-20.043,1,0.269,0.299,0.0,0.909,0.0347,65.682,379298,3
721,69,Rod Wave,Sweet Little Lies,0qjoeS8gwEFqf0ju66ledI,0.656,0.679,10,-8.594,1,0.0598,0.014,0.0,0.101,0.27,159.978,174750,4
722,0,Rea Moon ASMR,"Bright New Year 2022, Pt. E",4Ivq2AF4Re1IbHV68bCEJU,0.576,0.763,1,-21.663,1,0.143,0.257,0.0,0.69,0.032,100.715,186567,3
723,88,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
724,0,Swapan Biswas,Happy New Year Song 2022 - Original,4QlehRlxjcp1064QEZArSj,0.579,0.965,7,-4.062,0,0.119,0.00355,0.0,0.348,0.586,141.926,264359,4
725,71,Dreamville,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),1BzXvBpIFWJgu0P8P6xmP4,0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,309323,4
726,0,Edmel,Happy new year 2022 (tik-tok),1xDf3KcfmjXFrXKYH66EB4,0.797,0.852,4,-12.773,0,0.0533,0.00107,0.624,0.066,0.734,127.984,141392,4
727,74,Bulsae,Feeling Lost,4Zbn0LZVQ7CeMPHBgVcEap,0.606,0.509,7,-9.083,0,0.0515,0.373,0.00209,0.117,0.315,135.08,167111,4
728,0,Trey Podwoski,Love 2022 (Make This Year Count),7AddPNOoeRHFI7ScgYEB8x,0.814,0.0637,0,-21.72,1,0.0728,0.955,0.96,0.104,0.274,169.988,140085,4
729,69,Zac Brown Band,Out In The Middle,1pbUfl4W9KtQ5hNkT6RiXp,0.516,0.867,1,-3.139,1,0.0328,0.0237,0.0,0.106,0.615,166.031,166301,4
730,0,Seva Rani Singh,Happy New Year 2022 - Bhojpuri Song,3VkSat0rMSf9T7fdpviQ0j,0.52,0.94,8,-2.396,1,0.0992,0.355,3.18e-06,0.668,0.375,144.941,255025,4
731,72,Kay Flock,"Shake It (feat. Cardi B, Dougie B & Bory300)",0RkCnqwF8Tfl2QGPZwopyk,0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,118249,4
732,0,Krishna Thakur,Happy New Year 2022 - Bhojpuri Song,3vSmfuyc7pkJeWvI3tR0NU,0.543,0.996,8,-1.893,0,0.184,0.45,0.0,0.549,0.731,75.372,214753,4
733,74,Rex Orange County,THREAT,3mWUqIz228lrdC5ZSkpjUG,0.674,0.403,2,-13.814,1,0.211,0.53,0.00446,0.111,0.618,117.946,170794,4
734,1,Rea Moon ASMR,"Bright New Year 2022, Pt. F",35Up0ju86uEHcUEIsGlSlu,0.624,0.827,1,-21.722,1,0.248,0.397,0.0,0.765,0.0304,104.739,299755,3
735,75,Conan Gray,Disaster,3SWGtKHaCFEUqfm9ydUFVw,0.614,0.81,0,-5.184,1,0.0926,0.0101,0.0,0.0832,0.605,171.09,153097,4
736,0,NK Dadrwal,Happy New Year Meena Geet 2022,3JsQUcEDOAVS1qVRmqjxNC,0.603,0.976,1,-2.63,0,0.232,0.0398,0.000112,0.656,0.5,130.32,489888,4
737,81,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,3CIyK1V4JEJkg02E4EJnDl,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4
