,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
597,17,MaRLo,A Thousand Seas (Mixed),48AC2IY4O7y0L4cDSmvDkD,0.622,0.901,1,-6.358,0,0.0588,0.0181,0.000138,0.0988,0.11,129.989,109373,4
598,69,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),1KVczjazCcCCgM3gXXUl47,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,223543,4
599,16,Andrew Rayel,Trance ReBorn (FYH100 Anthem) [Mixed] - Mark Sixma Remix,33PFQME0pGEGPIZxlJoi4r,0.605,0.962,5,-6.1,0,0.0956,5.32e-05,0.92,0.321,0.35,132.05,58187,4
600,66,HARDY,REDNECKER,0YVdTI4w1BEqSjGNXcRjX1,0.537,0.751,7,-5.472,1,0.0344,0.0506,9.63e-05,0.1,0.51,143.962,201832,4
601,17,NWYR,Wormhole (Mixed),4J85vtoJQoazpZoUeGSiR5,0.503,0.981,7,-6.906,0,0.0847,0.0195,0.963,0.419,0.546,132.056,43640,4
602,78,BTS,Euphoria,5YMXGBD6vcYP7IolemyLtK,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,228615,4
603,16,Gabriel & Dresden,Only Road (Mixed) - Cosmic Gate Remix,6mQk6BobfSowK9DppyOt21,0.43,0.961,2,-4.77,0,0.229,0.000294,0.0,0.62,0.402,129.993,51707,4
604,72,88rising,Midsummer Madness,6TodWdTSDfzwgYynTZSvJn,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842,4
605,17,Orjan Nilsen,Savour This Moment (Mixed),0sGJlTM0Jd3fVkSJxuETnY,0.623,0.895,11,-5.341,0,0.443,0.0324,0.0,0.439,0.638,130.097,44307,4
606,70,Strawberry Guy,F Song,4z9KVNX4hmk672SJfhtQNz,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,224655,4
607,16,Armin van Buuren,Therapy (Mixed) - Super8 & Tab Remix,17uco6Bvj4p3tSMhmkNPVC,0.496,0.834,2,-6.626,0,0.0521,3.36e-05,0.0344,0.127,0.484,131.998,87280,4
608,67,Metro Boomin,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
609,10,Sandro Silva,Epic - Garmiani Remix,7nioVqedfrapP2y3fUWN48,0.749,0.989,4,-1.354,1,0.0681,0.0051,0.0532,0.0992,0.0519,127.985,152344,4
610,69,Clairo,How - demo,2lO8mP1QvI7RizGcBYQ7Mx,0.649,0.428,8,-4.584,0,0.0313,0.766,0.00294,0.0816,0.514,77.057,127040,4
611,12,Tower Of Power,Maybe It'll Rub Off - Live,1ohI6VGuWT19zNXyrp6xx7,0.538,0.903,1,-5.884,1,0.207,0.227,2.36e-05,0.667,0.734,114.057,192133,4
612,12,Tower Of Power,On the Soul Side of Town - Live,1MjMt92sNlX52EoY0521vI,0.445,0.848,2,-5.312,1,0.118,0.406,7.43e-06,0.857,0.642,118.715,313587,4
613,69,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4
614,12,Tower Of Power,Diggin' on James Brown (Medley): Diggin’ on James Brown / It’s a New Day / Mother Popcorn / There It Is / I Got the Feelin’ / Diggin’ on James Brown (Reprise) - Live,6D9pwKYEWRbNYb4CWxOmAv,0.591,0.877,10,-5.809,1,0.27,0.42,4.15e-05,0.68,0.626,121.319,560533,4
615,11,Armin van Buuren,A State Of Trance Year Mix 2018 (Mixed) - Intro: License To DJ,7i8u1sAqiPCEGvyD2qTUIG,0.703,0.544,2,-12.368,1,0.904,0.75,0.0,0.461,0.536,77.967,154107,3
616,70,Matt Maltese,As the World Caves In,3NM41PVVUr0ceootKAtkAj,0.327,0.449,10,-5.362,1,0.034,0.369,0.00444,0.22,0.179,123.969,218755,4
617,16,NWYR,Dragon (Mixed),7vGh3By3B9cjjlxigakFvI,0.351,0.82,2,-6.359,0,0.205,0.00848,0.35,0.381,0.275,130.654,43881,4
618,73,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4
619,16,Eric Senn,Inkunzi (Mixed),4DPjSgSxMFK8VCT2ozEllA,0.492,0.801,0,-6.668,1,0.129,0.00555,0.043,0.693,0.318,132.106,65453,4
620,67,City Girls,Act Up,3A2yGHWIzmGEIolwonU69h,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
621,17,Roman Messer,Fireflies - Jorn van Deynhoven Remix,16TOZESC0I4ANPbRZpwXAa,0.524,0.97,6,-4.854,1,0.106,0.0123,0.0139,0.872,0.0776,137.941,206957,4
622,71,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,140760,4
623,15,Super8 & Tab,Osaka (FYHYM2018),77CYIypP0xG0rtIv5nnJjZ,0.42,0.957,2,-5.61,1,0.0844,6.17e-05,0.746,0.415,0.367,131.634,105000,4
624,66,Scotty McCreery,Five More Minutes,3qTmB5HxP9ilJaiM6B1yuk,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147,4
625,16,Little Mix,Woman Like Me (feat. Nicki Minaj),4QGR3RbTD1su3BN5xbnGVl,0.77,0.767,1,-5.226,1,0.0596,0.21,0.0,0.123,0.798,149.997,228493,4
626,71,Lil Peep,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
627,6,zYnthetic,Containment Breach - 2018 Mix,0PTRsya8nGcplwuvxD4RYk,0.396,0.859,6,-5.713,1,0.0508,1.8e-05,0.941,0.347,0.6,93.998,154011,4
628,74,Bishop Briggs,River,3mRLHiSHYtC8Hk7bzZdUs1,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,4
629,17,HammerFall,Remember Yesterday - Remastered 2018,58QDO0xXBU4m3suk4TqMfc,0.482,0.7,8,-4.82,0,0.0318,9.04e-05,0.00134,0.0676,0.198,120.098,304213,4
630,67,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,0.856,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.489,122.08,324189,4
631,12,Tower Of Power,So Very Hard to Go - Live,6Gh0Co5LWyKSU91jVHOkOu,0.37,0.694,10,-6.363,1,0.0442,0.539,3.27e-06,0.922,0.638,94.624,239800,4
632,74,flora cash,You're Somebody Else,0pdKRp2sUthTPe7RLWpPqQ,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,218883,4
633,11,Tower Of Power,You're Still a Young Man - Live,1BoYAukFyBkd7MSWw0s5cq,0.353,0.541,3,-7.533,1,0.0504,0.634,0.0,0.899,0.401,119.214,361400,3
634,66,King Von,Crazy Story,4eYrjXGlDycrqg7a0Wgwed,0.832,0.501,11,-8.885,1,0.456,0.0114,1.02e-05,0.0904,0.151,157.01,146808,4
635,11,Tower Of Power,Knock Yourself Out - Live,0BltZ1lfczGfEZitNY23hp,0.536,0.942,0,-6.369,1,0.0784,0.127,0.0019,0.614,0.687,128.604,517293,4
636,68,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
637,15,HammerFall,Warriors of Faith - Remastered 2018,6w8ZvgzdUryANzyxwgJUJR,0.489,0.993,6,-4.474,1,0.123,9.01e-06,0.211,0.301,0.218,141.981,284333,4
638,67,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4
639,16,Armin van Buuren,Our Origin (Mixed),4WDRMMsHos9goGpHlirQsf,0.462,0.902,7,-6.999,1,0.0358,2.72e-05,0.716,0.687,0.35,131.997,72773,4
640,69,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,0.782,0.633,8,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055,175213,4
641,16,Darude,Surrender (Mixed),396vnE0t7dt1F8MAzW3sAr,0.481,0.949,2,-5.604,1,0.208,3.58e-05,1.02e-05,0.762,0.179,132.087,58187,4
642,74,Bazzi,Fantasy,1i36kkhmhBxf4lYJscg5zK,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
643,15,ALPHA 9,Sleepwalker (Mixed),2PNUNGEUnJDJzFplJyXqkh,0.438,0.835,9,-5.484,1,0.103,1.5e-05,2.29e-05,0.391,0.133,129.991,44307,4
644,66,Calpurnia,Say It Ain't So - Recorded At Spotify Studios NYC,4NBSkqCopxDtoMNABwtsce,0.518,0.532,4,-9.305,1,0.0399,0.129,0.0,0.126,0.187,83.257,243053,4
645,15,Andrew Rayel,In The Dark (Mixed),0rXtX2IGVXqp9qvvAm0q7H,0.475,0.863,7,-5.941,1,0.0542,0.000161,0.0,0.825,0.283,131.865,103200,4
646,72,The Weeknd,Wasted Times,7DKS0rX27cCEPsK0R6tFWS,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4
647,16,Giuseppe Ottaviani,Till The Sunrise (Mixed),5wofIGc1mntm180ReuFE0Q,0.524,0.996,1,-5.609,0,0.0648,0.0067,0.857,0.335,0.601,139.967,82267,4
648,71,Au/Ra,Panic Room,7uUahoeqGNRMbpdeiLj1rS,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,237773,4
649,15,Seven Lions,Without You My Love (Mixed) - Myon Definitive Mix,4n1G95lYBm9jtPI7UrWrPI,0.527,0.927,2,-5.726,1,0.0455,2.21e-05,0.00411,0.509,0.624,130.019,43827,4
650,75,Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4
651,15,Bryan Kearney,Open My Mind (Mixed),2CLUkYApcvKFIPhx5AIe0S,0.432,0.998,2,-6.104,1,0.0703,1.16e-05,0.248,0.376,0.369,139.959,157973,4
652,72,Anson Seabra,Welcome to Wonderland,3JfHYZKy5JmE5Fv4gDTCiz,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,199131,3
653,9,Dave Grusin,"The Milagro Beanfield War: Theme - From ""The Milagro Beanfield War""",7JsogAEhRsyMQ2vah8gq1t,0.186,0.172,2,-18.103,1,0.0406,0.806,0.0245,0.104,0.102,186.58,240933,4
654,70,XXXTENTACION,BAD!,22An65gG31JLf9n18qjdhZ,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
655,19,Nightwish,"Ghost Love Score - (Live At Wacken, 2018)",5ne8cqnhkw39BG2WaxCnNA,0.427,0.853,5,-6.425,0,0.0524,0.367,0.00526,0.951,0.205,100.959,628187,4
656,68,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,4
657,11,015B,Bittersweet Days,6x88WEiyiPtHWbnfhoX6st,0.321,0.48,1,-5.346,1,0.0421,0.792,0.0,0.121,0.111,82.186,275336,4
658,70,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
659,20,Moon Rocket,Fascinated By You,1Ccz5YXQTL7iqZKqqtvpcR,0.846,0.782,8,-5.926,1,0.0619,0.00136,0.94,0.067,0.456,119.012,373187,4
660,72,Marshmello,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4
661,15,Alex Kunnari,Sundown (Mixed),2vG0BeU8RRSaXCiTDR4R1v,0.49,0.963,2,-6.344,1,0.0646,5.22e-05,0.887,0.738,0.711,132.027,43627,4
662,70,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4
663,15,ARTY,Perfect Strangers (Mixed),6HBcBesPmwsVyurucKyZNe,0.446,0.954,7,-5.403,1,0.0522,0.00131,2.26e-06,0.424,0.537,130.016,44320,4
664,68,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
665,15,Dash Berlin,Coming Home (Mixed) - STANDERWICK Remix,7IQnQHCt3eboBqs0rwWxQv,0.444,0.977,8,-7.485,0,0.0632,6.49e-05,0.367,0.114,0.482,137.974,97400,4
666,67,Kacey Musgraves,Slow Burn,6ET9kf9riLETWs9lePUEAI,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133,4
667,15,RAM,Northern Star (Mixed),7wxvUBSPdrKrGKAiR2GjW0,0.474,0.999,11,-6.285,0,0.141,2.69e-05,0.348,0.27,0.195,136.988,56280,4
668,67,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0ZNrc4kNeQYD9koZ3KvCsy,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,4
669,14,Ben Gold,Strike As One (Mixed),1yCzxNxN0GU8MssXT4ZhXV,0.428,0.971,4,-7.807,0,0.0543,0.0106,0.85,0.757,0.1,135.793,56467,4
670,75,Anuel AA,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,219357,4
671,15,Roman Messer,Fireflies (Mixed) - Jorn van Deynhoven Remix,7vlEHptdl3b2jX56GXvw5E,0.417,0.924,6,-6.777,1,0.0563,0.000105,3.78e-05,0.633,0.35,137.891,53215,4
672,69,Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,0.817,0.578,11,-7.579,0,0.0824,0.224,0.00103,0.251,0.851,143.982,181705,4
673,15,Above & Beyond,Red Rocks (Mixed),6k5NwxnpPgpYWI2gGKER8S,0.493,0.988,2,-5.652,1,0.185,8.14e-05,0.349,0.347,0.605,130.063,58093,4
674,68,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4
675,17,Ayla,Ayla (Mixed) - Ben Nicky & Luke Bond Remix,32u7ikmtRzj8Pdtdodhbro,0.68,0.979,9,-4.692,0,0.0495,0.00242,0.809,0.0652,0.916,135.005,85947,4
676,76,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
677,8,Tim Heidecker,Tobin and the Judge,1LWkD6mO8deWuIzBIC0Sj4,0.546,0.442,2,-6.332,1,0.0251,0.501,6.44e-06,0.129,0.331,134.955,185946,4
678,66,YBN Nahmir,Rubbin off the Paint,6V4KHt9xu4TPEnDFoBeacT,0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,159916,4
679,12,Kora (CA),Nous,68yV917RMKRtl4CSk70qpg,0.81,0.763,1,-9.446,1,0.0477,0.00282,0.878,0.102,0.62,122.0,361987,4
680,69,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4
681,18,Johann Strauss I,"Radetzky-Marsch, Op. 228",4mKm809DM1ateSsUC2ERYr,0.562,0.675,9,-13.339,1,0.203,0.84,0.965,0.968,0.436,98.509,233787,4
682,70,NAV,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,195053,4
683,6,Mr. Hong,"February 25, 2018",07S53dH6AwLDfcN4SDnvdw,0.565,0.0917,7,-20.092,1,0.0612,0.961,0.893,0.0717,0.11,169.957,259765,4
684,67,$uicideboy$,122 Days,77o41Py1xkwaxs3200SKhW,0.748,0.381,6,-13.221,1,0.362,0.409,7.04e-06,0.571,0.0832,130.944,184324,4
685,20,99 Souls,The Girl Is Mine,72mmhtAEF6TJGcDPqges6u,0.677,0.935,1,-4.648,0,0.0372,0.00331,0.0918,0.0344,0.75,119.005,213520,4
686,65,Riley Green,Georgia Time,5XqHOqbjKb7YsQV6f3eGeD,0.594,0.621,6,-6.23,1,0.0274,0.0403,0.0,0.117,0.679,77.005,221200,4
687,6,zYnthetic,Outbreak - 2018 Mix,6wSGcQSabwK72bbpK4fRtO,0.615,0.529,7,-12.379,1,0.0391,0.0749,0.914,0.102,0.0395,93.994,194306,4
688,72,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,4
689,14,Davey Asprey,Alone In The Wilderness (Mixed),5nLRCCde2CUsZsdE4sqLKz,0.53,0.728,11,-7.854,0,0.0491,5.4e-05,0.977,0.116,0.555,137.983,83480,4
690,81,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,4
691,17,W&W,Ready To Rave (Mixed),6Tc5dfrVsEZTPSg7wBGwqr,0.644,0.919,8,-5.586,1,0.0895,6.68e-05,0.801,0.132,0.451,140.029,102853,4
692,68,Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
693,20,Billy Gillies,Disturbance (Mixed),3nGjXNJJi27IEvyoOcz6Mi,0.568,0.982,10,-5.701,0,0.11,0.00228,0.941,0.157,0.463,140.038,96022,4
694,71,Blackway,What's Up Danger (with Black Caviar),5zsHmE2gO3RefVsPyw2e3T,0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,222307,4
695,15,Roger Shah,For The One You Love (Mixed),21sR3zPZ8idzwdYD86kWeT,0.559,0.983,0,-5.844,1,0.086,1.13e-05,0.76,0.12,0.477,138.043,69560,4
696,66,Shinedown,MONSTERS,1qAuIPMALdFtGv2Ymjy5l0,0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,248373,4
697,15,Armin van Buuren,United (Mixed),2CUxYDLnTQFW8CPhhyh53Z,0.459,0.974,1,-6.966,1,0.0385,0.00185,0.905,0.357,0.211,137.917,55653,4
698,73,Bad Bunny,Estamos Bien,2OWVCFTolecLiGZPquvWvT,0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,0.439,119.883,208080,4
699,14,Gareth Emery,Long Way Home (Mixed) - Ashley Wallbridge Remix,2fSsD95Rq9WXx0IX9CCq6v,0.453,0.929,1,-5.757,0,0.281,7.29e-06,0.556,0.35,0.701,137.868,41707,4
700,67,Aflacko,Cake,23OCmW1EsawtZSK0J2AUHT,0.776,0.467,8,-10.094,0,0.272,0.682,0.0,0.205,0.563,97.486,159243,4
701,14,Craig Connelly,Light The Way (Mixed) - Bryan Kearney Remix,2nW9UEPUCSHvYJhOaIyIMc,0.442,0.998,1,-6.47,0,0.0608,8.46e-06,0.107,0.263,0.349,138.029,55653,4
702,69,ODIE,North Face,63bAGRSSX2V1hhPSP2NpBC,0.802,0.382,10,-7.356,1,0.0312,0.792,0.163,0.0783,0.581,99.969,196800,4
703,14,Venetica,Patterns Of The Soul (Mixed) - Davey Asprey Remix,27QujuJU9JprTc5Ks8zjQv,0.381,0.999,11,-7.443,0,0.0584,5.66e-05,0.000137,0.221,0.466,136.996,56067,4
704,69,Bas,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,238053,4
705,14,Scot Project,D (Don't Go) [Mixed],4QQnLgrYGF3Q0W9KOaIIK4,0.46,0.892,11,-6.942,0,0.0351,0.00024,0.0123,0.188,0.473,135.482,35427,4
706,65,Kevin Gates,Me Too,3yXFcbGxFn2au5q3pShkAe,0.726,0.605,7,-5.002,1,0.296,0.152,0.0,0.642,0.36,139.233,202301,4
707,15,Richard Durand,The Air I Breathe (Mixed),6PnphWAuneWly5ryxwbRsJ,0.457,0.986,0,-5.864,1,0.0604,0.00574,0.346,0.393,0.409,138.07,97903,4
708,69,Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4
709,14,Paul van Dyk,Music Rescues Me (Mixed),3q0nZVvKg5GW5VYQaRAxU7,0.483,0.99,0,-6.558,1,0.0541,0.000352,0.271,0.845,0.687,137.995,139133,4
710,70,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4
711,15,Beatsole,Pearl (Mixed),7lMnPrHacYIuMtpYZos1NO,0.538,0.872,7,-7.165,1,0.109,2.42e-05,0.147,0.531,0.189,131.933,58160,4
712,65,Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4
713,14,Mark Sixma,Missing (Mixed) - Jorn van Deynhoven Remix,25niaSO46oYFkGiMCAtch9,0.465,0.992,4,-7.344,0,0.0709,6.27e-05,0.521,0.0498,0.439,137.993,55667,4
714,66,D. Savage,Opera,3dnNDWgB0FAgjy9K1rSTKn,0.675,0.527,6,-7.433,0,0.249,0.0243,0.0,0.546,0.212,150.149,131213,4
715,14,Aly & Fila,You & I (Mixed) - Aly & Fila Club Mix,0U3X6nhtnDGEuEupO8ogxs,0.438,0.996,1,-6.336,1,0.319,3.65e-05,0.000369,0.323,0.651,136.076,30599,4
716,65,Mt. Joy,Astrovan,14e46mURUUwB3i2vTe1gFz,0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,186133,4
717,14,Ferry Corsten,Wherever You Are (Mixed) - Solis & Sean Truby Remix,4L8AgPbeqgC54bDIiOWPWi,0.434,0.979,0,-6.352,1,0.036,4.85e-05,0.413,0.34,0.671,138.012,132173,4
718,66,Baby Keem,Baby Keem,6Hmc5Afutf4hcrjnBYNidS,0.929,0.653,9,-4.594,1,0.268,0.00166,7.71e-06,0.585,0.525,140.065,127864,4
719,14,Dj T.H.,See You Again (Mixed),3cNS2asvAxtPXRbrAfV7WA,0.269,0.99,5,-6.361,0,0.0428,1.01e-05,0.765,0.363,0.749,137.364,42384,4
720,75,Everybody Loves an Outlaw,I See Red,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
721,14,Simon Patterson,Fall For You (Mixed),7MEziz6B9VO29BGb5BZj2n,0.506,0.97,6,-5.749,1,0.0467,0.00738,0.000693,0.615,0.483,133.939,64459,4
722,73,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
723,11,Anjulie,Where The Love Goes (feat. Oskar Flood),0RjdAMmubuVPms3VxX3KSe,0.734,0.691,0,-5.354,0,0.172,0.271,2.53e-06,0.334,0.497,158.089,183797,4
724,72,Kanye West,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,127947,4
725,10,Ryan Ganar,All I Wanna Be - 2018 Update,0BsZoXwc9exCzpk4Ydblh1,0.553,0.84,7,-2.345,1,0.102,0.000502,0.00145,0.03,0.0623,169.975,314868,4
726,68,"Dream, Ivory",welcome and goodbye,0CWfsGlbmT0ZcAV3WetvPf,0.584,0.717,0,-5.175,0,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,4
727,13,CRW,I Feel Love (Mixed) - Omar Sherif Remix,7yLi8IbSuAtjr64NUTnwdj,0.464,1.0,1,-5.595,1,0.0738,0.000196,0.989,0.384,0.714,139.985,41173,4
728,66,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,4
729,13,MaRLo,Enough Echo (Mixed),7dBTQycFjv99qAwMud0lc4,0.558,0.999,11,-5.947,0,0.0494,0.000123,0.911,0.334,0.594,136.352,42253,4
730,68,Peach Pit,Alrighty Aphrodite,6OiRh4kttAs1YWglvTcYkB,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,207813,4
731,14,Exis,Free (Mixed),5Doi5tOuoXxA6mcmIAcQDw,0.491,0.898,3,-7.046,0,0.0423,0.00322,0.00242,0.376,0.66,138.02,55667,4
732,67,Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937,228720,4
733,13,Will Atkinson,Seventh Heaven (Mixed),2sTrElRaH0keTv05or9HRn,0.383,0.997,0,-4.961,0,0.126,0.000236,0.00388,0.386,0.422,137.975,41733,4
734,70,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4
735,13,Markus Schulz,Safe From Harm (Mixed) - Giuseppe Ottaviani Remix,08C9JDD0lYhCp7k9aJ5xTO,0.47,0.98,2,-5.799,0,0.0381,0.000135,0.559,0.246,0.499,137.993,55653,4
736,68,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,214467,4
737,14,Ben Gold,There Will Be Angels (Mixed),1tX7QuCgRdN5Rd4EZylTDg,0.461,0.951,1,-5.769,1,0.0366,0.0222,0.00843,0.288,0.811,133.889,35848,4
738,79,Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
739,14,Oliver Cattley,Zubr (Mixed),1aleZEzNU0Hlx9KSHyfLKA,0.346,0.999,0,-8.307,1,0.108,0.000355,0.983,0.411,0.498,139.406,68773,4
740,69,XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,0.356,0.143,9,-15.148,1,0.0388,0.976,1.89e-05,0.111,0.334,75.522,99658,4
741,13,Allen Watts,Midnight (Mixed),7Hs8ElQkN8PdS91cM3IoOm,0.415,0.998,7,-6.459,0,0.309,0.000597,0.951,0.313,0.0786,138.002,83467,4
742,74,Molchat Doma,Судно (Борис Рижий),1SHB1hp6267UK9bJQUxYvO,0.484,0.75,1,-4.176,1,0.0685,0.697,0.862,0.105,0.467,159.992,141395,4
